GeneID,Mean,Mean.log10,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
b3920,0.784995675086975,-0.111171290278435,0.121143696082914,0.076509458186056,0.540375571449598,1.00932132204374,-0.267304477069291,0.00402944249705641
b3921,0.746477127075195,-0.135195672512054,0.132621403263373,0.0902335583868686,0.466708277414242,0.986322932938735,-0.330957040241954,-0.00598088174912452
b3922,0.761196732521057,-0.12961083650589,0.160408635268693,0.105025592243826,0.461229171355565,1.08699313700199,-0.33608330929332,0.0362266073803637
b3923,0.72521299123764,-0.152477920055389,0.143190818045513,0.125466905250147,0.426922562718391,0.978291348119577,-0.369651424226549,-0.0095317874854489
b3924,0.756221115589142,-0.130121558904648,0.119640595001291,0.104918292950904,0.53426050444444,0.954145538806915,-0.272246930723732,-0.0203853846156281
b3925,1.50010526180267,0.173521459102631,0.173680312285922,0.0463951605092261,1.25191057523092,1.94774160683155,0.0975733068483434,0.289531303515324
b3926,1.62577283382416,0.208616182208061,0.185985939143649,0.0445626397093901,1.39687325457732,2.17495754162471,0.145156999786354,0.337450635504819
b3927,0.948362529277802,-0.0268871895968914,0.112559129818605,0.0639970676411117,0.756076915562153,1.16141011516253,-0.121434026526864,0.0649855821506291
b3928,1.26051342487335,0.0926685035228729,0.241829214876049,0.0830412600952615,0.83168846865495,1.76382275621096,-0.0800393200019017,0.246454903946651
b3929,1.1286027431488,0.0480875559151173,0.156744858790916,0.0641856967193096,0.857047243416309,1.44585328698158,-0.0669952756170794,0.16012420968945
b3930,0.94519031047821,-0.0268730372190475,0.0960670819920905,0.0466439119016265,0.766364715993404,1.13043667972088,-0.115564499997432,0.0532462390728701
b3931,1.99320757389069,0.296093761920929,0.279774118042613,0.0522904564226981,1.68023909727732,2.86044541597367,0.225371084403846,0.456433522974022
b3932,1.39071452617645,0.139495953917503,0.18932160994032,0.0562651165213858,1.08448035617669,1.8168729086717,0.0352216792290999,0.259324020524817
b3933,0.967814087867737,-0.0175371877849102,0.106568462108552,0.059542772696686,0.773414683838685,1.16954533954461,-0.111587588384144,0.0680170465806443
b3934,0.864981651306152,-0.0667396038770676,0.10010112198203,0.0629064301657809,0.684365256130695,1.04239287674427,-0.164712106464025,0.0180314345144286
b3935,1.09977912902832,0.0401279553771019,0.0781772766448691,0.0329091578482122,0.968829083442688,1.26288947463036,-0.0137528365179047,0.101365196463435
b3936,2.70448589324951,0.421148180961609,0.693057787141369,0.0928731783724177,1.83238648176193,4.4000198841095,0.263017052349113,0.643454638511984
b3937,1.15646064281464,0.059219166636467,0.151111435944876,0.0597837116106794,0.887923653920492,1.47039614121119,-0.0516243883474072,0.167434298535597
b3938,1.28111481666565,0.10199087113142,0.209768881674834,0.0695835681508484,0.918608546257019,1.71652935147285,-0.0368695184489043,0.234651230456126
b3939,1.05352389812469,0.0209096390753984,0.0937900606632143,0.0390265642212758,0.886253243684769,1.25014834403992,-0.0524421687595711,0.0969614474156281
b3940,1.42615151405334,0.152683287858963,0.124199419496857,0.0350317837896097,1.26742130120595,1.79474448959033,0.102921001912098,0.254002613086674
b3941,1.23207569122314,0.0883215069770813,0.129355723481444,0.0445951104280739,1.01015842358271,1.51713092923164,0.00438945039270375,0.181023062232194
