Gene	count	mean	std	min	25_percentile	50_percentile	75_percentile	max	cv	noise	lin_slope	lin_r	spearmans_rho
APL4	14.0	4.913009543999688	0.08241724985443656	4.761502703363518	4.867471328143672	4.926109972245578	4.932392585135688	5.057352154119617	0.016775308314858385	0.0002814109690585569	0.31755582283312206	0.3082410145423654	0.48409846139134716
FSF1	14.0	5.558801125106413	0.10740095870208337	5.370861862611954	5.484789106935951	5.570171046537856	5.637120935085208	5.747361097659428	0.019320885256535844	0.0003732966070962242	-0.02556146385301269	-0.03233300769846443	-0.11013880338533294
TAF10	14.0	5.765750669991599	0.06450719825927924	5.680265212700941	5.714724216082045	5.764624873874952	5.794889749011016	5.899337433792849	0.011187996490207793	0.0001251712654649019	0.6731519615083553	0.5114150701438885	0.6582714527914084
ICL2	14.0	5.398960546210927	1.030925609715794	3.9009761116465427	4.520960382074961	5.4797858187398765	6.068914233381105	7.28696218968476	0.1909489059777096	0.03646148469408419	-0.05384564569109786	-0.6537777613465338	-0.7760943587385088
AIM41	14.0	6.999315832062168	0.29778795060626945	6.256249093999905	7.021332682433445	7.063190659815302	7.1793487004633105	7.2679240330741655	0.04254529410462878	0.0018101020504493605	-0.27649249251623503	-0.9697118231428627	-0.7812170937796872
RIM20	14.0	4.417428911767577	0.10602423225925593	4.191063776502349	4.346815735852613	4.442247933503781	4.506146435645401	4.539270931184277	0.024001344306145655	0.0005760645285021504	-0.48974331306137125	-0.6115414201450838	-0.22283897429125502
SLF1	14.0	5.024785917721475	0.14114709279195553	4.7760668973433456	4.916915097837578	5.012066476444572	5.125768452515591	5.248041426154597	0.028090170427790023	0.000789057674662289	0.41592935113718515	0.691422856850042	0.6070441023796258
FCF2	14.0	5.287981621696652	0.14333836220009782	5.033980560286121	5.193224378967369	5.298450690903827	5.391920063887139	5.491116259642251	0.027106441068550393	0.0007347591474027953	0.3339910414966053	0.5638316907259222	0.6531487177502302
SRO7	14.0	4.161650791557579	0.11946894435249407	3.953536007241167	4.084002482212764	4.19670301298566	4.255233101308531	4.34338927370381	0.028707104544872318	0.0008240978513502289	-0.5509912794868858	-0.7752682131912831	-0.6531487177502302
HMI1	14.0	3.6021006025562605	0.10329362360138158	3.4242946621043373	3.540750637006593	3.5910814315406587	3.669712630852896	3.7495291590115385	0.028675940790792574	0.0008223095802370415	-0.0357938575653468	-0.043544593917362935	0.1613661537971157
YOR283W	14.0	5.832019038465579	0.2664941354995254	5.422417595359076	5.635354908205727	5.885051389029833	6.043041640154156	6.179642569696526	0.04569500437873069	0.0020880334251722173	0.049772642346337985	0.15621782248803295	0.29967999990892913
MET32	14.0	5.465993734564354	0.144736765249857	5.239185334644486	5.359875644169381	5.474979739551007	5.5452967121704235	5.74795349426686	0.026479497101251744	0.0007011637667351995	-0.26174502014799184	-0.446179401131864	-0.3918892306501381
TGL5	14.0	4.64742454022135	0.12098279726769996	4.37266316369001	4.57231517995258	4.672917304708539	4.708630416709249	4.819441190145983	0.02603222413202167	0.0006776766932598115	0.10407702617652168	0.14829643896143305	0.315048205032464
RCN2	14.0	5.381363097736703	0.29092943922426245	4.66926258584147	5.268298065368853	5.468998925031334	5.541766173342966	5.771162400040287	0.05406240648333538	0.0029227437947693833	-0.24877408737073112	-0.8524031339783753	-0.5814304271737344
VIK1	14.0	3.9223757653874416	0.208847918515103	3.522883122089015	3.7943016354040475	3.9731741042257926	4.079502255047721	4.236420228084211	0.053245260272628055	0.0028350577414999038	0.19382145857768318	0.47674290110031786	0.6838851279972998
THP3	14.0	4.804182744535255	0.07688993184482276	4.635612510671911	4.756189640080014	4.788540446584474	4.863564480011098	4.9204142304801755	0.01600478914593431	0.0002561532756058168	-0.23686801613322664	-0.21450040912227478	-0.15624341875593742
