Gene	42C glucose	Acetate	Fructose	Fumarate	Galactose 	Glucosamine	Glucose	Glycerol	Glycerol + AA	LB	Mannose	Osmotic-stress glucose	Pyruvate	Succinate	Xylose	Chemostat u=0.12	Chemostat u=0.20	Chemostat u=0.35	Chemostat u=0.5	pH6 glucose
dmsD	0.7714844185269777	1.3299085585049777	1.1592770947095565	1.1919848722705582	0.6268758378491034	1.2919260388134037	1.4719089030136707	1.2348881632641553	1.2650606853521673	1.2918412034234896	0.8223851743678539	1.38900094765526	1.2420592698889599	0.5142134361578757	0.9248460793244251	0.7493968152149294	1.0776039672214284	1.0802794790073809	1.0875804326838	0.7394536882564597
dnaT	1.2949874718317722	0.9927886771309102	1.2069382353640539	0.9486150345962412	1.1807593173182171	0.9553824492893962	1.0390066177966688	0.9034888038582973	1.095516179104344	1.2254047289665324	1.1918714609926264	1.012190183295721	0.9484365519856485	1.145052089896856	1.2834095382439004	0.29621289652802363	0.5284319739208682	0.8331215150422004	0.8207820642139333	0.9908452917584242
eptB	-0.5473572207538938	-0.0670550894397987	-0.21763925256188174	0.3571064652717088	0.28817589018510564	0.08553786244622075	-0.7711504645401324	0.1344947043022521	-0.5233336329821261	-0.5172464182724539	0.3897036944129071	-0.4403875154575096	0.5103495472350255	0.018099555105543397	-0.19796460798210685	0.36533003473721215	0.22197991340800358	0.13351362654945165	-0.11076913384691194	-0.3320161288717933
fadM	0.819922049437993	1.5344893167812397	0.6499899361431678	1.4413851215698081	1.4399817337436092	1.1357773259373058	0.39842423540663097	1.1761866510728067	0.22354034591237895	0.2740461617400531	1.1963099340867664	0.8627107386970664	1.110795085483551	1.259833744142198	0.4161343692328176	1.5681228688526048	1.561038317020312	1.4452769514934376	1.24200102291501	0.3682947026613249
hflD	1.4273742746519142	1.4348162756126301	1.4670497976006902	1.5185690003281904	1.5102040407268746	1.640899768204462	1.5153397751570286	1.5507239260405024	1.4903830842370618	1.517187687145603	1.5454507215905011	1.0132517646322463	1.5372315953045481	1.490754184062329	1.4635651750636385	1.568602472922277	1.5812866318132048	1.5756093911870686	1.57438791112489	1.0800561307735799
hiuH	1.7843578666772357	1.8810615871255405	1.8924990487739373	2.0071728245970006	2.0721580899940824	1.224557919821044	1.8764143254741958	1.9839481138078408	0.7978464209898646	0.8149875954611325	2.0847936255932633	1.2492375719946562	1.570716872156691	1.689958995546173	1.427992785351845	1.3589429672588662	1.6224102620647212	1.629754642479986	1.4702715523201215	1.5309497056676922
lhgO	0.17596690921457903	0.5367297781094296	0.2693195384160931	0.45089064252389677	0.3569988294284598	0.5377207140049785	0.28998712643967295	0.40741790251492216	0.4920128869836999	0.33039580546103614	0.431997895229655	0.3293579486791403	0.5880276542354904	0.22944869954434266	0.20329633546471543	0.5350134258654793	0.3736772134886323	0.5604163632387027	0.5467530871071811	-0.048191777603099915
maa	0.6674468479851889	1.2605128695581278	1.2295104449425176	1.2388494204042229	1.5194698693821205	1.4041768475139471	1.1290568118343343	1.187652547608619	1.3576077830428794	1.7882074648444484	1.3571328817205544	0.217571917161454	1.1876135052847763	1.5696003340243874	0.975804737513815	1.3399976831049847	1.4480042892871134	1.301766524551112	1.1093210350477294	0.26574228637848263
rdoA	0.933098229166191	0.8238267992200292	1.0660633106135862	0.8289121249971867	0.8649076129905466	0.7571869137404883	1.0553656391681738	0.9788320742483156	1.0683469174209586	1.1126767183130917	0.9045170795791484	0.2635473138093187	1.0772658939462778	0.9465556277619234	0.8013890713589369	0.30709910273802266	0.42185935045379924	0.4401245048556216	0.6306608986911536	0.7994754917123648
rfaY	0.4098420489137227	-0.14643095527084918	0.15547748754829702	-0.12984571942521259	0.2230227674584897	0.0886552750364698	-0.07398716060007063	0.15552074074905303	0.42995105681437196	0.32851100062864513	0.012114238690328287	0.6565403812488622	0.17212531890922472	-0.09018590806358492	0.11727846023519962	0.1642724613800995	0.136239352880389	-0.007515950476477592	0.13205947289220177	0.01352201971719565
rlmF	0.40124698080220045	0.35973367906537435	0.3301122215191318	0.7230069203172368	0.6827111375682166	0.6528058743051784	0.6500353035017435	0.792143941891702	0.25627849747362147	0.7188169315219187	0.07473292100183056	0.34398918265771206	0.6329591268706831	0.4795508530120769	0.5840744630213978	0.6460136457639813	0.6715115755450043	0.5420232615391603	0.7589029100581773	0.40155229648131163
yddE	1.1248633013207678	1.2186951800518555	1.1610584475918595	1.3240335905271556	1.352744313383657	1.353724398716767	1.4011709720814833	1.4053007803013977	1.0468608766488576	1.0717110645200716	1.3287302186809147	1.4637784880735791	1.3294981771798506	1.283544246060069	1.4732307626937786	1.3283297485350265	1.2923323663091688	1.2610330674798085	1.1839558754974773	1.2854355798392296
yddH	-0.13180867711294966	0.784106441184238	-2.203828499757495	-0.4282146023432802	-0.6975859589125142	0.03809979299279166	0.28542174687487554	-0.500488064585893	-0.1222016541778921	-0.4278824809388255	-0.34028902306663694	-0.39344126555835807	-0.563865795622592	-1.2232468827687835	-2.666805258941966	0.9954298784691811	0.8459156159802862	0.3399994049599879	0.3798575440760766	-0.5931470905924989
ypeA	1.123097558373504	1.1919592417167204	1.141738514519846	1.3707800685501448	1.0423873938635333	1.262741562619664	1.2098116771535943	1.145347780447967	0.9203292307766642	1.3321514546636308	1.1601413917348264	1.291997069799281	1.2195713350811488	1.1065965928688486	1.3831997784622443	1.2622456893687188	1.290819075888386	1.2216738894900268	1.1471079478731283	1.280407901984321
ylbA	0.21252374049250147	1.1273820700718338	0.7573343716465657	1.050226214862763	0.8743731617938982	0.6907581545847866	0.6987277397820713	0.7459354757943905	0.5808456169333671	0.7193884950935986	0.4548986067062191	0.19513968304960908	1.0196966842711541	0.9853514594020651	0.4138929255813431	1.5504604386487257	1.3775566002823023	1.2667729519316362	1.1553511964070544	0.5684908458349387
yobA	1.4083951939741977	1.4976279005518036	1.4641570184212442	1.1235196482013001	1.0063579381008472	0.8139387073301624	1.552241113039544	1.2285088398000683	0.5562244588708376	1.1067964672543678	1.2846323633173695	1.4948631295361694	1.430677169047762	0.979284991563996	1.2940974856644025	0.8370372181080197	0.8021971005789057	0.9363720369206384	0.9921592710825322	1.5149035769183072
fetA	0.8101401657026862	1.1258992165570023	0.7956428625682792	1.044078305774391	0.8107566019258358	0.9772951015150745	1.1426485150758308	0.8993445789586473	1.1438744516460804	1.2903511145928466	0.9078960814495598	1.0501626244119073	0.969479410742464	0.8795814626019131	0.9652522527160665	0.9352912987030363	0.9212121518653936	0.9273580326885056	1.0225724849770952	0.9594696744972283
zapE	0.7690415341660679	0.6603437100747229	0.9279552012448459	0.7102167506364789	0.6243501695279726	0.8594317371911027	0.8042722708017477	0.7840126141627183	0.6919500344083703	0.5736434232210604	0.7977458916546473	0.509446682257913	0.8238745396922594	0.8412935873170543	0.5247615772301922	0.8017864316848684	0.9342884592613212	0.8982539796034957	0.9869799341537873	0.5579240247205576
entH	0.8644262080077506	0.2859168588390769	0.9115028928138975	0.670469379331893	0.565824674737733	0.4750865194834214	0.5427232449289778	0.4760863426187705	0.2563069598615122	-0.0681179870226108	0.5123940756680198	1.977797903234639	0.7841405990390844	0.826396517359263	1.164676028814351	0.4245760433711998	0.381574715118191	0.4020685043587467	0.5869359508425258	1.2220453707589751
ybbA	0.839345168487476	0.9125605953790814	0.9023435951054491	0.899957775958348	0.917198644320479	0.6517442357327446	0.7707621654694732	0.9859828198268812	0.838767565497966	0.7306763177557801	0.9164278588375594	0.694864947349053	1.0970295106116985	0.7971809139139586	0.8371127512864538	0.7151396091904931	0.809625906688378	0.719028398349399	0.5554557488061453	0.5110208748101294
eutM	0.7528549785496558	0.6833885960417164	-0.22681332744668917	0.9369330614371612	-0.6654774591262214	0.7499268794050334	0.4347981482570758	0.5559056825768144	0.4118893099636689	0.8854871888900683	0.40262128622919086	0.10425115179344592	0.7048268986004199	0.522175824989163	-0.44945729913145693	1.6143483805685748	1.3899380637944698	1.1904168664479313	0.8642253483872391	-0.12483320794177746
yfdC	0.460094966732066	0.6193670856405862	0.453951954201313	0.6509534612228784	0.6112478542560688	0.7715117273935892	0.36709959711026563	0.7154719752345093	0.7118413829797421	0.5374406207972116	0.7431542526160191	0.36648559711838447	0.25232544453623024	0.2788855947623877	0.3559141737872528	1.2203446376977245	1.102277893119021	1.0412598628841074	0.8317674839419037	0.5964542773534368
cutA	0.7125797288521717	1.210309583311687	0.5414206674823111	1.1301761143574593	1.282553555723523	0.8496982014583213	0.36911602458218545	1.1089452081236983	0.8266249250799386	0.38721117757491336	0.27050261840447837	1.3598521263940853	1.1239610224200878	0.9288070066885623	0.6245780615493484	1.562180597110309	1.584822529038743	1.3497833724784298	1.280511063064858	1.1909467746423978
feoB	0.9483323827551716	0.2450169291260298	0.7730680874276495	0.505590071248072	0.11648029188624989	0.8406983921829274	0.22735190092933427	0.6459558976048259	-0.4829903172131671	0.17629247266027806	0.6428414656870267	0.6470058837361397	0.577796224982257	0.6492609707947496	0.731484644135369	0.10884616153725737	0.23236185213448884	0.408825194172132	0.5740197817517174	0.5822474141350823
fes	-0.12943087912872248	-0.2786403653119544	-0.21508469944676034	-0.43026757082412737	-0.23155180646085582	-0.5909625937805657	-0.002671036618867815	-0.4013641791049438	-0.6416286710617823	-0.6549374919680787	-0.35903754852538966	1.11963572657982	-0.37883242970325054	-0.08824049946533533	0.9724635441545736	-0.8775952419152951	-0.858326694787971	-0.978331215761574	-0.8458426763826327	0.38589804474994643
focA	0.7623575164015813	0.9988597496324275	0.8179084510973614	0.940723000753882	1.0676180346161777	0.8827210368667076	0.7122999770918804	0.8706245801326101	0.7577827617768217	0.7385733031818438	1.0923894679650568	0.7281647054209259	0.9626271554843926	0.9868173419306454	0.6892149402979714	1.3263714035891088	1.2994269339653322	1.2179145802377291	1.059175724653683	0.822637109210714
phnA	1.5656297127039414	1.3645805873723433	1.2765521191347629	1.5154877315661528	1.459785785014968	1.3931904521613911	1.2530749409410855	1.4607633260900803	1.438065827013016	1.789724259860018	1.0788136959295518	1.5985775199093075	1.4371257474157413	1.3640546799026048	1.3742173325887668	1.671887692087623	1.625814990739004	1.5424527236670493	1.4274193888800368	1.3502529302828419
cyaY	1.1856082914294943	1.4293493309576049	1.445894412838442	1.3244275404127634	1.0763912409852368	1.3541368581220918	1.5935621770255513	1.314452152402939	1.233347517534179	1.3308050840120895	1.3973545978578015	1.4284657277392108	1.3941054725908741	1.2576775528244943	1.1940484342283035	1.2097640422297609	1.113981239303796	1.2689572310339847	1.3561261337520893	1.2820270994750766
cysW	1.0542451227059717	0.8446681294062042	1.1373943446684354	1.0094471228093307	0.748908385598366	0.8686381220030129	0.8909521799245071	0.957474144830078	0.4360407250487097	0.02184409498249429	0.8241855474736663	0.18102954405189225	1.0298200415132646	1.0255526049293662	0.8940352850847206	0.4673808739883617	0.7827006397800486	0.9087057776899706	1.079181647962378	0.735759231436654
metI	1.8944546330377263	1.7777720808460178	1.950786486291734	1.8376051368713933	1.5816244361363327	1.871451942557826	2.076872205715776	1.8930154893960063	1.4463019406270032	1.6233331559068926	1.8540823410160048	1.9156039761363592	2.0561995126740333	1.7757377326690367	2.043563592011455	2.2057935968600773	2.0762918024255463	2.047350811918768	2.0717256171881124	1.9402228535597221
nrfA	-0.7500887326184138	-1.4987748844918884	-1.0420202993451	-1.6525251930811125	-0.7930141036171391	-2.275067349630275	-2.828352709915799	-1.3815972783378843	-2.662971452230332	-1.9539457926297228	-0.9717012110718681	-0.5112279965126099	-2.066815290437059	-0.9427673230695138	-1.1718262768184644	-1.6775837860367693	-2.8845971949225744	-2.531551487157547	-1.7435806185146412	-0.39080804468644986
yoaE	1.0823516317018875	1.106729241835416	1.1387518374868717	1.2475588582403392	1.2744392686458077	1.183527410752766	0.9651635351671617	1.2331754138599396	0.6191882331810237	0.5238390544591233	1.2666692579081877	1.2003637695439366	1.2969263804338294	1.2187954143736486	1.0649666837242535	1.2754349148584683	1.3333439896383918	1.2992458364172605	1.2184135434477563	1.1941447577472384
fepC	0.7135982127602116	0.6658112124238358	0.5923623387004184	0.4175056375717511	0.6133891312880786	0.46756799090845075	0.3617206734474041	0.5076287671887977	0.5857289038456697	-0.13333017159044477	0.39406120007565887	1.1169668823386905	0.6438332805621896	0.6007153393491843	1.214353425434625	0.31583143026944477	0.23674026641709658	0.29654968378725377	0.31790633332187973	0.8227662500819175
yjcE	1.0986786859937465	1.8431009217968861	1.630574344328539	1.8615047241296974	2.0640399881856686	1.2471080182663927	1.0421567423271239	1.8156741510148375	1.7565998574737527	1.5559705986352506	1.1304838425419061	2.0108959319441357	1.6419837898078617	1.573784527645095	1.7462154360770363	2.0351587613183266	2.0317479887570298	1.9340965011279638	1.997338419915838	1.640829550372524
dsbB	0.5795911106771715	0.6948210122966549	0.8537396017698519	0.8003647026114076	0.7616865783772985	0.8539160900762341	0.8535198497448561	0.7981286789988185	1.0178481103142405	1.05365693666107	0.6504264489879207	0.6507340360131572	0.9569706520726962	0.8862369609110448	0.8384724849892781	1.0726750734739443	1.1527734619499819	1.1897516284222174	1.231794468602581	0.7721462119570119
hslJ	1.4196962396159405	0.7001281230449652	0.39768767703864843	0.33475925133431517	0.7183272817442358	0.3876635992254041	0.684977426931782	0.5489291148496458	0.2654154640049669	1.0521553505630656	0.42581346731018055	1.1878113650640423	1.083275996410182	0.4185628220845634	1.1233519661083002	0.5442122152962922	0.44548056800364966	0.5341760412548159	0.3066194210356383	1.434940367181416
anmK	1.1477007530100891	1.1910765369938305	1.1430544293407174	1.1796474018186762	1.1533025136096113	1.2273888126666255	1.0288927535452776	1.2599271490614832	0.753771574832532	0.8637912267832188	1.149478932992275	1.2253929319839714	1.2306064958414185	1.1558159044120662	1.2018995264058698	1.3444092617500518	1.3008818838627254	1.206816918712479	1.1809317582433418	1.1681805206631262
cysU	1.6946378502872719	1.7809016286859416	1.8152801489773565	1.8022693237225287	1.5761344963972903	1.626799155080525	1.7117366569217107	1.7898166279684946	1.279246563762794	1.1068037084559907	1.803714594229462	1.8810001303396333	1.8103817513393727	1.6153246955084173	1.5686773682225523	1.6534646816297736	1.6973809620757114	1.8010622680341737	1.9432268023111532	1.1763483011865796
trxC	1.7253450121362666	1.5402362062933526	1.7089537835537545	1.5939088598049895	1.5338566595320107	1.8813864937725777	1.7074868555106515	1.6777425814237732	1.699271861968864	1.6740580930930584	1.6895699194144183	1.6379408995718054	1.7180905819753216	1.7342955615511773	1.7605159393887986	1.4866332437829817	1.4467045868426023	1.4885047205342663	1.5429307831593113	1.7163771637534762
qmcA	-0.014894261940407709	0.5757340000534401	0.5281440227851871	0.6009235227377989	0.6552506489901014	0.9005635647884475	0.264806048327928	0.5808332748244289	0.2969411068458395	0.5298950159896793	0.7197212539171293	0.40527560314518624	0.38248963248597534	0.7596036146981792	0.42956803844389746	1.1455097620379502	1.0921784012935412	0.9276349828636616	0.9233280747565549	0.4799780432229055
yedF	2.0494007359344093	2.693127642122496	2.587583435191167	2.8628013654308226	2.7883079528845007	2.66456302747628	2.1341224111351136	2.674271057510957	2.848770813977191	2.0902743996304016	2.7931200412595976	2.635444945718757	2.6602921520062366	2.8996817844062277	2.441127867927148	2.9260902464743874	2.9935157055490396	3.006627694269438	2.929088901663242	1.9328983396415567
flgH	-0.949926506171245	-1.068577602110432	-1.1748032946195932	0.2589670540713502	0.5063580959040118	0.18697283454137	-1.0410672395253622	0.4941268319008919	-0.06312945395607288	-0.567320562721658	-0.1495273645309008	-1.0575832336695226	-0.0989370010885973	0.21037191916201395	-0.6302123345063876	0.13253233391078134	0.6652238323974221	0.5675071467012426	0.42531988238942503	-0.537135291685389
