log-TPM	count	mean	std	min	25_percentile	50_percentile	75_percentile	max	cv	noise	lin_slope	lin_r	spearmans_rho
b1285	30.0	5.683606310904218	1.105116200322191	3.93224508824818	4.863677325663959	5.61497501757667	6.648219000759746	7.906638014029205	0.1944392591376329	0.03780662549399156	-0.07758950062779067	-0.29404850749836164	-0.33307375887492957
b1286	30.0	8.46819673328876	0.8003876362115144	6.139064569300356	8.09075312768054	8.448342130112792	9.03265142879711	9.83516845965188	0.09451689201612007	0.0089334428763869	-0.018495151206293785	-0.050765227269642145	-0.09389253590195075
b1287	30.0	6.316287489864682	2.047076280939749	2.62937802386781	5.1010778828837475	6.9374816099427425	7.618494674643472	10.79817378167115	0.324094855439141	0.1050374753221177	-0.06825206631559391	-0.4791350121857949	-0.5671376161470911
b1288	30.0	10.079147623430925	0.493977024476513	8.98404635142126	9.73111214564536	10.034724895808193	10.442844428470025	11.02937452518135	0.04900980151616869	0.0024019606446542504	0.22644356427961596	0.38359665301861345	0.31927912089881355
b1289	30.0	3.474671663682436	0.7958022140279364	1.71608453901354	2.9380274477669763	3.4212071032258873	3.9156914635105027	5.55423197779268	0.22902947128666254	0.05245449871784818	-0.12431087923279004	-0.33925195455584917	-0.4016019604336993
b1290	30.0	5.75841512687268	0.3569832342601116	4.86370954396578	5.569946386401492	5.780327803844155	6.053590518760609	6.416551071905485	0.06199331350638219	0.0038431709195005876	-0.05183387067984644	-0.06345553908783651	-0.048726221238216155
b1291	30.0	6.461324077842593	0.4435597302376271	5.66646804787377	6.208765286490463	6.4378575011712496	6.725799928291549	7.47004885134621	0.06864842637420064	0.004712606443654047	-0.0892171540008008	-0.13570896964288792	-0.06341083585795253
b1292	30.0	4.790424351482192	0.36106238024483256	4.08291970087755	4.516323729936279	4.789570867695719	5.023272936129473	5.53828905679115	0.075371690220537	0.005680891686700591	-0.16620262146948062	-0.20579185769084088	-0.24852597773099283
b1293	30.0	5.542508636748332	0.27139274830975707	4.91678688303667	5.38501207458582	5.538852452894408	5.742029573594421	6.0020361810252005	0.04896568793963616	0.0023976385954018304	-0.22577558932560507	-0.2101276970565765	-0.2474135069264674
b1294	30.0	6.211350360712675	0.3726428671767122	5.59436939169816	5.917572075060352	6.213797837917758	6.385522032668039	7.05555677620267	0.05999385729932582	0.0035992629136518696	3.4999272623796186e-05	4.472598446722472e-05	-0.17977528201131804
b1295	30.0	4.863423977070907	0.911341465232018	2.84451895246901	4.082784288942332	5.039080998284042	5.721963185097528	6.24453531748919	0.18738680187633802	0.035113813517441965	-0.13274661241493096	-0.4148705957794654	-0.4278562714205007
