Gene	NH4_0.05_7.5_0.5	NH4_0.1_7.5_5.0	NH4_0.1_7.5_0.5	NH4_0.13_7.5_0.5	NH4_0.18_7.5_0.5	NH4_0.3_7.5_0.5	NH4_0.35_7.5_0.5	Gln_0.1_7.5_5.53	Gln_0.1_1.21_5.53	Gln_0.1_6.87_0.55	Phe_0.1_7.5_12.35	Phe_0.1_7.5_1.24	Ile_0.1_7.5_9.81	Ile_0.1_7.5_0.98
SOD2	-6.412643284071636	-6.3619362444508605	-6.684242411795996	-6.642605488649328	-6.715403361463985	-7.015192283360811	-7.095792501762201	-6.307717569037538	-6.585730440740419	-6.469664598138276	-6.241558639708784	-6.278111462484799	-6.725744435923091	-6.519314001306944
HIS1	-8.041444249070935	-7.268217090568267	-7.387632018716116	-7.450940092350753	-7.403651186354843	-6.983750047166786	-6.756304933803942	-7.394955785945096	-7.251450053722562	-7.459651715010769	-7.525513556117093	-7.366087265319344	-7.146021933028988	-7.254513246532793
CDC28	-8.73091521962038	-8.570379395915838	-8.595989545648493	-8.548427043035206	-8.543685059615411	-8.636489420447479	-8.750789342051412	-8.632720285913878	-8.546002699005092	-8.646514977722502	-8.79875727401101	-8.68991821903086	-8.710437795240226	-8.712855817594646
CDC19	-6.123659772983587	-6.171485598438733	-5.999784371811519	-6.079702685482281	-6.301821534637323	-6.328891079626274	-6.117942031680701	-6.207015441239268	-5.448387714090528	-5.8388373366302035	-6.709106442047062	-6.196404998965608	-6.229808574241141	-6.027958777013769
PGK1	-5.964214708312187	-6.120652872084272	-6.322535827031889	-6.5366662122529675	-6.731968374678736	-6.7332443524386685	-6.60365449579778	-6.074683768990265	-5.728348680132981	-6.272347626537678	-6.9321403790757445	-6.684324252201891	-6.53884598284354	-6.223867741515615
SUC2	-8.229118592788957	-7.652151638924021	-9.141507130406183	-9.052697112333663	-8.895300011462368	-8.783351829269655	-8.860907816920486	-7.943925193740649	-8.135441733039388	-9.123790089358474	-7.82641131169693	-8.729580253728807	-9.011020481871235	-9.129526946452184
PRC1	-6.4925450011476835	-6.87531981262341	-6.71084490744434	-6.85344293438675	-6.981467775438245	-7.41569645565098	-7.586595327067059	-6.858596415486969	-6.8803117177663795	-6.606228251759444	-7.09255077853222	-6.809901231963978	-7.024374030210637	-6.651914719618783
CAR1	-9.465536254003288	-9.616892209522824	-9.707570689244333	-10.221560330485682	-10.043391236409741	-9.917507126788992	-9.742213714769663	-9.0100355857695	-8.744150007763002	-9.859713746040812	-9.082633343089555	-9.583631536115723	-7.98821753713841	-9.271607331760437
HIS4	-8.594438724488517	-8.010292753820742	-7.89294568500953	-7.892572416861558	-7.89264210126274	-7.758733494285206	-7.649932973388406	-7.988350002446293	-7.790827146751055	-7.9304414717271605	-7.8982761497355805	-8.088410890852607	-7.805405095861475	-7.853572446582629
IPP1	-6.45153345522674	-6.124884748779503	-6.173318635810642	-6.143197438390075	-6.135536453092111	-6.1418308425639045	-6.067235054589354	-6.129372514860474	-5.977213139606633	-6.120730113721964	-6.307856002899185	-6.2083224251587055	-6.083879131827217	-6.120370915765702
ATP2	-6.745123513098122	-6.551628369767727	-6.431654662567091	-6.258447578871622	-6.164290839322651	-6.279762716071704	-6.331472914601914	-6.453749880536442	-6.482221861038805	-6.322819042644781	-5.927555411086007	-6.084661754897323	-6.248976279089409	-6.354055392719002
CIT1	-6.78258879148424	-6.865039664913328	-6.9351051200501646	-6.787738590679166	-6.7263831217153545	-6.854493957531962	-7.003709549667132	-6.986842972573811	-7.06968420733719	-7.0214002150460075	-5.564972381662237	-6.30539250867632	-6.402284137754496	-6.652429247711936
TRP2	-8.640666033511101	-8.008326615166235	-8.349084591821528	-8.410757274976213	-8.385697453262479	-8.191144499594513	-8.075436056483527	-8.007330568579112	-8.05739882719788	-8.405403598403131	-8.131200329552925	-8.348721848377673	-7.990259162911009	-8.24124899265835
ENO1	-6.469901182605374	-6.5568507468939785	-7.185281300391181	-7.46725579407246	-7.870131932607161	-8.113528966260361	-8.048233633836015	-6.615457614526001	-6.117203092333836	-7.09252402394038	-7.898178522126142	-7.796705280223964	-7.799543728829836	-7.198430536501834
ENO2	-6.3923862579663675	-6.444365313025899	-6.527894359703925	-6.800550415972868	-6.949819195162476	-6.4530780757887145	-6.12281286071753	-6.469273483005984	-5.558059643378208	-6.437340268770318	-7.402657678158803	-7.075587619909022	-6.726964873835345	-6.563196941363192
ILV1	-8.76891124162085	-8.194448927635262	-8.439347409249558	-8.451381376631419	-8.35390294964115	-8.272176194869857	-8.16162872571892	-8.215031494410367	-8.20755941713362	-8.435584857738716	-8.308737140761586	-8.4598575764929	-8.185220949951885	-8.344569171209296
TRP5	-8.716621333454853	-8.43450774854858	-8.575844428229363	-8.718896750175764	-8.797529491104365	-8.715966502077208	-8.580376550513991	-8.56442562198387	-8.617547900302524	-8.628316571469556	-8.687115998777408	-8.774847774068471	-8.630324729199415	-8.654738191455237
TRP3	-8.86198758457653	-8.21809952677321	-8.497358148008468	-8.5261130298574	-8.467598787221073	-8.405890080176123	-8.29491608310114	-8.257267852988612	-8.291386916087175	-8.573125349630676	-8.294983147074776	-8.541721949975058	-8.13483673772126	-8.36063832838054
TPI1	-6.52162619287225	-6.550233227517722	-6.441243950636181	-6.48446954609102	-6.501324451939777	-6.453294105414423	-6.331910468606861	-6.519665271865364	-5.900967249843132	-6.399230914517422	-6.437224461153053	-6.3837766764652	-6.50938937060788	-6.400663260931104
GPM1	-5.635512924047873	-5.6287833629361055	-5.836159086800375	-6.0195509430589835	-6.187881788652871	-6.0307212310026985	-5.859550312335281	-5.686883208785871	-5.110974522748664	-5.787390594580415	-6.668215061764897	-6.036041036138808	-6.068194578425833	-5.7753290079988515
MES1	-9.367784512990417	-8.812090095051664	-8.74851648426019	-8.654857076395603	-8.497345338757945	-8.322077701176505	-8.30369666768393	-8.777388109926873	-8.887380134478105	-8.873988110114873	-8.813861752169492	-8.792549876467483	-8.690109115360384	-8.805047600533667
INH1	-7.00640025380837	-6.976639586555689	-6.981952905903488	-6.910276007430549	-6.886525085776367	-6.967797819693768	-6.974900937885529	-6.9276566932566555	-6.930349820310416	-6.919406567730168	-6.537112824468586	-6.703587932218189	-6.830301261492186	-6.885419876341595
RAS1	-9.061462763358064	-9.041640783130141	-8.728295252306829	-8.802220266030943	-8.772097767488033	-8.514710885354319	-8.471428548911613	-9.09541323480311	-8.905713235147322	-8.848669083972306	-9.326230940956693	-8.843198073235435	-9.100492418153927	-9.032582585419872
RAS2	-7.8319273111798955	-7.733266228225177	-8.00045990498568	-7.886978124670448	-7.770108106467472	-7.723106547912963	-7.718161562621197	-7.655178084505348	-7.7247408688645125	-7.979971544705521	-7.570755201909901	-7.869146171322246	-7.767389817279592	-7.885460151303526
YPT1	-6.683606303695797	-6.872902179821793	-6.684343900064268	-6.723646162758037	-6.785263065011819	-6.873806833465168	-6.941976549992141	-6.8674602982809985	-6.722096631646604	-6.679225034039632	-6.824168283856518	-6.759983468915607	-6.788214507136243	-6.7552116103465325
HTB1	-6.468887583679339	-6.481911388640538	-6.256367010187675	-6.205857719265103	-6.123991167790624	-6.1171857042096205	-6.308721822900952	-6.548695731800052	-6.667034292016328	-6.280768717460487	-6.748469818514475	-6.46606120824852	-6.4973075490378145	-6.348793342755344
RPP2B	-8.162998319284588	-7.001716017931362	-7.398443734213179	-7.329575294052158	-7.075120864756703	-6.706618878991672	-6.582995863034679	-6.9853618314533135	-7.146811706798796	-7.599238686401075	-7.249288936774719	-7.449990420591796	-7.3309906912363525	-7.5707794866453675
RPL28	-7.044006195719991	-6.370258433209	-6.542372380502717	-6.425565695580878	-6.310716475407836	-6.045099856068862	-5.868697974193396	-6.340194200340523	-6.409385134013372	-6.591765307037178	-6.331325365413748	-6.468966830421877	-6.375733030554902	-6.618138364482594
RPS17A	-7.697569616032868	-6.957411511696855	-7.1712198152016216	-7.049678970669151	-6.862500076519697	-6.4656607119533485	-6.450329816905003	-6.9773475068325075	-7.157836529982364	-7.344417404189993	-7.098854405684513	-7.258235925393023	-7.087221585065959	-7.2484823156991345
TUB2	-8.112305161312698	-7.907861193052952	-7.782363355554408	-7.666215492127809	-7.583461295904384	-7.6285551291168545	-7.672333595346188	-7.874020190619036	-7.837514143244551	-7.71963986732883	-7.782319313766209	-7.721942521924748	-7.811270892216828	-7.856420757839749
HSP82	-6.225831205694036	-6.666548499156961	-6.756598070007999	-6.979480846212893	-7.380951806526781	-7.545921029210329	-7.405034440401418	-6.675647417071294	-6.369700521775724	-6.756670317460919	-7.582794595299288	-7.4491318234497035	-6.877319483404474	-6.682710793025781
TUF1	-7.7443238886961545	-7.344245605962105	-7.508505336978871	-7.3814000527109345	-7.194995321351986	-6.965037084602064	-6.912864402458389	-7.201186418624698	-7.457204600961724	-7.505693312166142	-7.102581481024788	-7.257040919642429	-7.355794107334663	-7.51587900527833
CBP2	-9.610170405941362	-9.405361633894275	-9.454410449475079	-9.394466968299675	-9.348651666436842	-9.296082359477573	-9.256269934860166	-9.313001077744588	-9.477264628997712	-9.53137415195598	-9.173997581587292	-9.390642863746299	-9.32046844222853	-9.466095351816039
URA3	-8.186572549710439	-8.13706985152045	-7.993866307283743	-7.999078916728855	-8.051083389507838	-8.043466991495249	-7.920973247119385	-8.126330242756012	-8.164690817593263	-8.024291191320529	-8.105919724474287	-8.151290619473494	-8.165195978501805	-8.13969260565162
CPA2	-8.345438293870286	-7.7996111585211025	-8.022955939369687	-8.264110996243978	-8.428657242029773	-8.342004041844634	-8.19565627961507	-7.95748637120311	-7.488244900504742	-8.248653104952389	-7.8720857204572106	-8.443756662606518	-7.688675241624741	-7.692565953040007
COX4	-7.092564385254157	-6.961104313748874	-6.86450891582935	-6.761114643508095	-6.677454313225147	-6.836673676991943	-6.939481365626467	-6.94324189041167	-6.9773279674996305	-6.832468348934654	-6.504841076253666	-6.600443098792366	-6.768398355911728	-6.8031846013342125
COX8	-6.517301106252341	-6.416697747644366	-6.33713265715399	-6.200690077189198	-6.123058137773369	-6.234393058117043	-6.21545077064312	-6.405228331417049	-6.380756264413898	-6.211935634278689	-5.8439293438450255	-5.863047011724667	-5.978952670773293	-6.054388232944476
ADE4	-8.833552396937586	-8.439817900096159	-8.181067582777073	-8.19847884271663	-8.131136287964571	-7.937450065063672	-7.930864054412222	-8.322126146638382	-8.235594898995354	-8.309304999290475	-8.239449350185383	-8.248108045773108	-8.085696283937567	-8.266014431751792
RPO21	-8.73554127523069	-8.864454345100818	-8.783595667591346	-8.885951394766359	-9.006373894234983	-8.886498559195791	-8.802746696550395	-8.94493457637205	-8.68995025400873	-8.67720306543916	-8.809921092558632	-8.857930467992759	-8.915236835360448	-9.019531046457045
RPO31	-9.992789956088203	-9.822386410098305	-9.910835827499234	-9.963146246570277	-9.968111316962185	-9.847090506276713	-9.801376939709833	-9.789173848692204	-9.754704669938334	-10.000940479359675	-9.819746721244924	-9.879885235672127	-9.845860084895572	-9.99301522563874
ARG4	-7.518608375801648	-7.072119316392602	-6.805196370575338	-6.83182365477515	-6.800027938678428	-6.678141612417292	-6.609846975632103	-7.181116200315753	-7.459526118476223	-6.906352954337696	-6.8156545266383946	-6.7802360731426745	-6.677169941435676	-6.431570202142801
PAB1	-7.838474056270393	-7.798132303020576	-7.6838194575244545	-7.748519003761405	-7.81776279993652	-7.843538745084061	-7.822910834025811	-7.7969286149389765	-7.678441944123672	-7.664297416186503	-7.868429484905268	-7.795711648625612	-7.747510514540707	-7.778577161355677
ADE8	-8.56961115949782	-8.185959207401948	-8.255392724599032	-8.230960045906546	-8.067431055353362	-7.8006142103824985	-7.756282868608267	-7.930594582381892	-7.962904857144582	-8.341961805849982	-8.003158495910148	-8.340245048629788	-7.952004122491604	-8.193944958900962
LEU2	-7.581461910773469	-7.192298450592598	-7.175026243653341	-7.241419348028473	-7.249652454906344	-7.113292030864407	-7.041872396854013	-7.259518091898162	-7.088405682726207	-7.258582498696136	-6.991844457152717	-7.022517774586993	-7.174281311548284	-7.293555059660556
GAL80	-9.347555535967642	-9.385203103206198	-9.169234935263296	-9.214036771111147	-9.271567838584964	-9.329102841901774	-9.31059692093581	-9.351092516615099	-9.211348415771658	-9.204101773954614	-9.238603577538973	-9.1852181780286	-9.149315819139225	-9.231563536591905
RPL24A	-7.448684319132336	-6.741353637194842	-6.86479167842008	-6.783784988617426	-6.593118293805893	-6.203591957141042	-6.119527118390809	-6.650490835400899	-6.840467726912966	-6.996898883271503	-6.662835662638919	-6.829603664584304	-6.76044855217659	-7.007713297140698
RPL25	-7.004445852488227	-6.404462340349192	-6.557594811384192	-6.486927812380941	-6.3190898051103765	-6.005874575958462	-5.879165577048428	-6.369850609770476	-6.566475719825159	-6.663933239498365	-6.403295711011675	-6.561205753848191	-6.46302667441626	-6.662242773148368
AAC1	-8.17977922773794	-8.495063869662316	-7.86399877481945	-7.948399452143068	-8.247725954546672	-8.862477391436522	-9.254875053785577	-8.595295879790484	-8.848696245163772	-7.886602131229194	-8.288523936082212	-7.852347839488743	-8.211939664400516	-7.969737460716003
TOP1	-8.905048066829963	-8.854175850273995	-8.610134024971442	-8.60016567716787	-8.637981079045497	-8.826010427575222	-8.80794809578713	-8.8657925239572	-8.855416215638428	-8.695518059636877	-8.914404399142242	-8.769559345296885	-8.672427534851325	-8.641023513668422
THS1	-8.722824033977851	-8.253269368687464	-8.24266021182203	-8.187032370279818	-8.16089631612258	-7.927599725781307	-7.853799278423523	-8.184114050909288	-8.202397132149478	-8.321120905912148	-8.181960920101474	-8.211284476251244	-8.148564015069015	-8.325317245177361
DPS1	-8.19476271826983	-8.030368225737744	-8.237682408514106	-8.304620735283846	-8.312992014361383	-8.170143350423716	-8.137412340874965	-8.060049347214042	-7.853262076983562	-8.156267556946169	-7.9768404630472824	-8.108687687205396	-7.976062662328644	-8.223222178377851
HXK1	-5.6892409278936755	-6.477225261337511	-6.801882046672131	-6.970716936536443	-6.968226646184348	-7.0581691980902965	-7.203147503161435	-6.539390944731281	-7.2027558382501935	-6.9710294414388345	-6.649694204843623	-6.7362256060861725	-7.313463793035315	-7.242885305436448
HXK2	-7.666439598910968	-7.560238475926084	-6.984163267634997	-6.92120072802611	-6.886692231713255	-6.716278561186001	-6.6798898082429545	-7.400260744283514	-7.550586036010716	-7.087416468745407	-7.165213406225964	-7.052126458365947	-6.933107343212704	-7.0502031702064345
CAN1	-8.243671662141177	-8.712816240512412	-7.493585457068298	-7.598603760920543	-7.786609907470049	-8.036853120915515	-7.98562174644307	-8.865478989927334	-8.775548418205263	-7.5305020212972495	-7.8725827037368035	-7.803245637761099	-7.436102509753153	-7.618502895376369
CDC9	-9.764726799813404	-9.318946680228107	-9.260669772659307	-9.138090699197734	-9.045602429500443	-9.120168584741313	-9.058203095611768	-9.335028804551223	-9.473058871441182	-9.414305390992043	-9.366677263432129	-9.345500434774868	-9.285510796687678	-9.471331804440133
CDC25	-9.10922632318686	-9.13112506615695	-8.919640744633606	-8.896458990150524	-8.924335233959916	-9.19820104463362	-9.293105127499288	-9.147063269569466	-9.30213497012012	-8.943851587548869	-9.09614323674441	-8.941679478231357	-9.00971351984783	-8.97634947271135
POR1	-6.000804760486839	-6.120622072783017	-5.996516633477199	-5.886977044019872	-5.888344664418569	-5.998066292207845	-6.106472651972531	-6.127484790295949	-6.1159931684827	-5.837694088166089	-5.498567096378683	-5.511106574441413	-5.762760267757792	-5.728479056842882
HTA1	-6.850694505633062	-6.803851099772288	-6.650477849656589	-6.5455259009348135	-6.441273037945483	-6.398058937872172	-6.587018831177094	-6.847314820140799	-7.206184459103103	-6.590154654804922	-6.857282940548099	-6.64160041418279	-6.817736217186191	-6.726865504629962
PMA1	-7.493277640731818	-7.333974446492924	-6.695490669911652	-6.720140966238277	-6.840121425085475	-7.041689994586025	-6.957483531660834	-7.524411481504049	-6.963095734762362	-6.704568106860992	-7.485203376073888	-7.052880064160154	-7.055768013299438	-6.886369126700852
ARG3	-7.653140651501786	-7.179902535348721	-7.2921757977936545	-7.3392493634287455	-7.408695723663481	-7.236662912006647	-7.043376884869962	-7.436071439914812	-8.20280549834841	-7.461282979928858	-6.432917752170867	-7.089805430888991	-7.035312537491791	-6.798335892764835
RPP0	-7.865683470286534	-7.232362508506853	-7.405496058723428	-7.407238141701389	-7.31518335609982	-6.8286576079173615	-6.711925559417537	-7.226016357933022	-7.193688025520978	-7.430484140902872	-7.140362329025972	-7.35082515586452	-7.4212129098343285	-7.636679067490939
RPP1A	-7.5828045726207955	-6.817858216302585	-7.003142279112207	-6.965152537631237	-6.830383723935172	-6.509729350143277	-6.421934063876928	-6.845660681154946	-6.8623159305223815	-7.080316212575828	-6.896008761576826	-6.946659527930529	-6.988945408040226	-7.142168276556575
RPP2A	-8.051969753248681	-7.135596833267257	-7.462851645060567	-7.35653579119487	-7.14864146607669	-6.739580182595639	-6.55316086562605	-7.099944997192142	-7.300958385465861	-7.605301234822995	-7.176102628803588	-7.417962669237596	-7.336929876897483	-7.642565074559433
HEM2	-8.593254344664869	-8.355258110049315	-8.44405452002749	-8.409941920675701	-8.421226397176131	-8.23382121629803	-8.204781841910062	-8.331326186771308	-8.383848669429161	-8.412183420364935	-8.021773289129536	-8.295518688920767	-8.556154943991096	-8.524443611639045
CHO2	-8.783309981514662	-8.812969049651969	-8.415474456245626	-8.408405623349934	-8.446852081298337	-8.427609869276358	-8.499284993325523	-8.631533832557215	-8.656510911639904	-8.450738249645921	-8.364292114828247	-8.492558424107749	-8.165837984435294	-8.397601420046461
OPI3	-7.052780191599009	-7.218889855546195	-6.780121483938512	-6.777890241011193	-6.798784410765873	-6.90698785164923	-6.905979184996326	-7.347010973816683	-7.332604694114942	-6.57499698578184	-6.878821955346701	-6.340861442651185	-7.03245754899613	-6.724522510074
SUP35	-8.501952564373573	-8.097454421596025	-8.226627098932033	-8.144386919308332	-8.086219443102436	-8.041833771973183	-7.972317930669008	-8.083571036973725	-8.198850859209609	-8.344033734518595	-8.270518151777049	-8.31857170862147	-8.254563293004809	-8.341894864506779
ATP4	-6.997940085623408	-6.892227946426565	-6.793102339093199	-6.607469500052784	-6.5509213919159786	-6.7083856369490285	-6.798249557849638	-6.781821779888099	-6.86990765615118	-6.798054252737564	-6.414423285619345	-6.531249098630162	-6.6076962865375535	-6.71700345278959
MET6	-7.650708611683655	-6.699121800991566	-6.813518586813337	-6.627531158819612	-6.443898440050226	-6.179875812392851	-6.039199915589131	-6.781024133117422	-6.930612610849269	-6.7772330603259405	-6.907800555155469	-6.752784859780921	-6.7894399909764305	-6.770373406702169
RPL7A	-7.848475002383849	-7.07173113448794	-7.280716323942845	-7.180767797229632	-6.976777879377944	-6.587858140875934	-6.488588071779735	-6.93837286000214	-7.159508385400162	-7.371194894240138	-7.01844190666291	-7.174125495383745	-7.144890956215392	-7.361303148424592
RPL6B	-7.99959011837755	-7.283803708060127	-7.512831527372473	-7.459959322216584	-7.32676999805249	-6.9137456430021444	-6.801734988486415	-7.285969010861121	-7.346510621212741	-7.572520112663336	-7.278254449733567	-7.471980028810351	-7.365000819651356	-7.604566300225021
RPL17A	-7.620506378925626	-6.913982237925796	-7.174029731335253	-7.101070982333662	-6.932350096259356	-6.518191996908048	-6.42474226048727	-6.839899920279641	-6.968673391692334	-7.221839717109781	-6.820513135308052	-7.045477656165555	-6.953405033575273	-7.164162999701148
RPL26A	-6.885296438207632	-6.3692445606798564	-6.4717723418242725	-6.40085147400162	-6.278297074355336	-6.02514129518605	-5.9479524187301	-6.371303835308371	-6.545373196406451	-6.527255803006329	-6.375044732711562	-6.4173220741864485	-6.3023255624667165	-6.510365393680838
RPL33A	-6.49363235030481	-5.797795446921508	-5.966502329172922	-5.866416942187835	-5.727954112115402	-5.400029655958602	-5.234016386006146	-5.8118073016965175	-5.931510487604832	-6.0461067514323235	-5.784955245413413	-5.903080184045561	-5.8049909926055925	-6.052849830168673
RPL15A	-7.245087698960819	-6.267545262388706	-6.594559389734813	-6.5360781271853865	-6.325671387588604	-5.881427930606324	-5.764832412442402	-6.282089133251428	-6.418694609503524	-6.76347306533899	-6.414320567749791	-6.687165239498789	-6.483398726726407	-6.690057553817181
RPL22A	-7.77132828899348	-6.68042480860429	-7.051291897459872	-6.886188375128814	-6.667714203021366	-6.20628853449655	-6.12815932461163	-6.682061497067031	-6.916911871902573	-7.171581578606648	-6.803663203647321	-6.978647877341461	-6.9157363904131435	-7.1741424319319504
RPS3	-7.876339464877547	-6.9965546285857805	-7.284653974676043	-7.1875681480905245	-6.975990633268441	-6.532169071100504	-6.469027403412849	-6.965155730057083	-7.129804140000922	-7.457944635632157	-7.174403212483121	-7.346603969042012	-7.2247681621716735	-7.409106048154237
RPS9B	-7.794618402692753	-6.667496725425361	-7.09806602070424	-6.89339795149273	-6.68161665918906	-6.209791722217017	-6.034277210544212	-6.605260153777025	-6.871817293686363	-7.280610463296374	-6.758286782930942	-7.006453872242062	-6.921488932740414	-7.2210721938887374
RPS13	-7.706682618769186	-6.8744859225494155	-7.110709532237377	-7.02225309367338	-6.88224880004898	-6.542932307507885	-6.496466609666473	-6.89449235467437	-7.055375089890814	-7.260198960374666	-7.002440100847095	-7.163333481984753	-7.12006496212593	-7.224513525326167
RPS31	-6.947629734436422	-5.87920976613579	-6.347169608286897	-6.245696406359156	-6.036844247491001	-5.491891632818962	-5.332242692242947	-5.891083181182232	-5.959516653208206	-6.506408663994133	-5.980106234019193	-6.242300281394354	-6.122712576471695	-6.489856879396498
CDC36	-8.660356677726783	-8.751758304741317	-8.563860015882854	-8.588399560565419	-8.5650633805635	-8.727159144479442	-8.79601829751485	-8.811077361164376	-8.665693566794603	-8.578223047062474	-8.679546782020283	-8.584811774069935	-8.701972869902072	-8.576165273582557
CDC37	-7.657488299679919	-7.7682421081721005	-7.699672054117943	-7.697004044080416	-7.736328470273634	-7.931632706006275	-7.993550727110692	-7.771018696831137	-7.743576041494912	-7.737075849908952	-7.884687207839924	-7.738275416179036	-7.646885249121618	-7.645619933842497
NOT3	-9.333914888796043	-9.150751119382651	-9.125197072760526	-9.078912392492454	-9.00860051671214	-9.020088364489462	-8.990058830654606	-9.111335858791746	-9.190387756531385	-9.20965333809176	-9.23296612289768	-9.250320766869065	-9.094282036379008	-9.231564792890362
PRT1	-9.110787540438782	-8.494197287183217	-8.559532855103258	-8.51948964272257	-8.373191432407893	-8.11409983634781	-8.0750003409717	-8.46939108469982	-8.491823844470927	-8.666848596831006	-8.50629989109624	-8.557933649492355	-8.561671784506219	-8.638022949146437
SCP160	-9.64855420287788	-9.319030313155361	-9.337220016635849	-9.335224717451824	-9.320239370470503	-9.111367322806576	-9.06770074786905	-9.378471838847238	-9.251156971662505	-9.38301086806434	-9.419788407030605	-9.352473501371344	-9.416209687296561	-9.52174658055272
MET17	-6.522724456564923	-5.998446567745874	-6.158324693718964	-6.077069945692031	-5.966977880344263	-5.821901073148891	-5.856689395242952	-6.056967715045303	-5.964150739090582	-6.078186131635566	-5.740145443592586	-5.976005304448432	-5.968553779943626	-5.950674413756225
ILV5	-7.251679356045837	-6.2957377603669515	-6.66076301545536	-6.6671622310427	-6.53221721263365	-6.265085710978614	-6.157163940633623	-6.257859854562557	-6.658589741033151	-6.652499506177833	-6.25311315330584	-6.183815273317989	-6.411831548613491	-6.7716775226206165
PDC1	-6.373930947047515	-6.3430746551007795	-6.094248449326411	-6.256245566613107	-6.363182503590785	-5.950341353967708	-5.746403761516858	-6.469065585177546	-5.858388501763495	-5.959434728501704	-7.397507147606085	-6.530455506459589	-6.4058605851268675	-6.116277546043297
HEM4	-9.432889262610573	-9.47902657406427	-9.317588858723909	-9.287467373140275	-9.318938395738021	-9.435814827865265	-9.473685805732082	-9.421850472903623	-9.390509860584794	-9.27864983773294	-9.370706031217447	-9.272973352622598	-9.245620269443808	-9.183179879289254
CYC3	-7.948882153346474	-8.237987259340747	-7.936933853833523	-7.9313693739147375	-8.001416138091544	-8.066958737541796	-8.090911263361772	-8.437537837000125	-8.33847958387031	-7.707232351366609	-8.283613558434725	-7.856894373071089	-8.29417182819849	-7.961027162138553
PIS1	-8.58792071548315	-8.737155844578304	-8.30468808008529	-8.194615090993727	-8.028660060315724	-8.012474946246142	-8.025947059177454	-8.756144232246731	-8.260992497391625	-8.25235870318937	-8.388078465708741	-8.080529272742556	-8.482087098159838	-8.419138923483587
LEU4	-7.718649117205402	-6.933097068093354	-7.767282203846808	-7.850757787157306	-7.79856425279992	-7.827495079428715	-7.750010258693265	-6.938307321253319	-7.429964485967677	-7.8343964785117945	-6.754120533181351	-7.374052399720135	-7.008335047017854	-7.376837787483591
KIN28	-9.066562051714852	-9.088883895550197	-9.050440139473123	-9.089954373276468	-9.173246895891756	-9.223693565306222	-9.288256256071625	-9.185491133499395	-9.087820253542587	-9.048472707675316	-9.250303553639702	-9.116069897082008	-9.04755922610036	-9.063605963342917
TPK1	-9.076270332292884	-9.1833801167478	-9.457849776684464	-9.443148898830929	-9.582696375280825	-9.933049762363458	-10.017543860259307	-9.321698612907099	-9.36548288496391	-9.28300859687088	-9.778638689823254	-9.468537515702389	-9.700853854689617	-9.400993433472426
TPK2	-8.148424976965048	-8.277475424691012	-8.452347264029104	-8.426542016115613	-8.513967473785556	-8.964324576457301	-9.085760799268558	-8.309576847878484	-8.429494061076078	-8.39738719361692	-8.596834736172855	-8.483766244421693	-8.737995669848495	-8.422443159282102
HIS3	-8.465938325693488	-7.877978097211286	-8.186984544617228	-8.219458178784333	-8.109459033899782	-7.836268434104391	-7.686303026437225	-7.936013167493102	-7.77957591302615	-8.178239229754904	-7.882637212009499	-8.132342763113217	-7.819642431308778	-7.893952748933391
DED1	-8.976395849481333	-8.835579274468449	-8.671695019526403	-8.786379931602868	-8.750690148096254	-8.768087344614264	-8.730153832604309	-8.920475640539392	-8.788517305499006	-8.662099325956822	-9.075656414538814	-8.933040034062321	-8.850452053298016	-8.823112862959881
SIR3	-9.826541934415898	-9.759270105127923	-9.746836048403447	-9.657864277839801	-9.584664970237014	-9.759791915447565	-9.796680854049834	-9.821741840053024	-9.999706467997902	-9.814727817628091	-9.90422970064317	-9.831481959355498	-9.817837098719382	-9.846550835977606
CDC31	-7.5645906539422185	-7.7794104281844305	-7.648981273099724	-7.638439515402538	-7.722146615830049	-7.819570884781413	-7.983025054333315	-7.844424638999609	-7.4635649804869715	-7.631691111662788	-7.776220366208388	-7.725179473893097	-7.660897045588747	-7.7478973760103935
GPH1	-8.090606260727917	-8.810678817450167	-8.38962864455105	-8.280644788646727	-8.262586300281248	-8.917294993486545	-9.512164147258396	-8.877260351057116	-9.071602179426032	-8.244113219227026	-8.238353715557443	-8.125860513533132	-9.155594180385519	-8.374252651220942
HIP1	-9.770852063756898	-9.114720295791336	-9.742196303501837	-9.813956048137728	-9.622409136026008	-9.17827364694191	-9.017684497290139	-9.037821257344623	-8.77762470620961	-9.711998453236314	-9.104898888251013	-9.481334685360482	-9.032884144245145	-9.569249133276392
PDE2	-9.99614204854542	-9.427053720171378	-9.457378895732617	-9.355023800594031	-9.288228472347184	-9.29518042005258	-9.354079454747461	-9.597724450835813	-9.481509917576064	-9.47560740522426	-9.435378149597225	-9.412204454687279	-9.408726399546758	-9.46946635405486
RAD1	-9.56801420294042	-9.59912263488912	-9.391806629281485	-9.360724848584317	-9.361017243732876	-9.453553084026767	-9.503952441268199	-9.592020227057809	-9.719915562927293	-9.424782675628085	-9.62225480509594	-9.554072625140504	-9.461298463682597	-9.442304319288665
RAD52	-8.283668892676479	-8.428057286749093	-8.150047971525138	-8.191080120454226	-8.283788533744175	-8.48483869527329	-8.457130932700034	-8.43733098720145	-8.483153218617545	-8.102022261626807	-8.608827085421728	-8.402286390562589	-8.32669769884052	-8.272832095960934
